,Accession,Submitters,Species,Segment,Geo_Location,Isolation_Source,Collection_Date,date,dayofyear,week,lat,long,lengthofday
101,ON123604,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Cedano,L.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-09-18,2021-09-18,261.0,37,-6.8699697,-75.0458515,12.781624952713752
102,ON123620,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-01-25,2021-01-25,25.0,4,-6.8699697,-75.0458515,13.185203893526571
103,ON123621,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-02-15,2021-02-15,46.0,7,-6.8699697,-75.0458515,13.055727505059808
104,ON123622,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-02-15,2021-02-15,46.0,7,-6.8699697,-75.0458515,13.055727505059808
105,ON123623,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-01,2021-03-01,60.0,9,-6.8699697,-75.0458515,12.95834776305299
106,ON123624,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-02,2021-03-02,61.0,9,-6.8699697,-75.0458515,12.951320389779594
107,ON123625,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-02,2021-03-02,61.0,9,-6.8699697,-75.0458515,12.951320389779594
108,ON123626,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-04-05,2021-04-05,95.0,14,-6.8699697,-75.0458515,12.726741956821511
109,ON123627,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-04-06,2021-04-06,96.0,14,-6.8699697,-75.0458515,12.720866800802318
110,ON123628,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-04-26,2021-04-26,116.0,17,-6.8699697,-75.0458515,12.615931075905099
111,ON123629,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-06-08,2021-06-08,159.0,23,-6.8699697,-75.0458515,12.48759224779956
112,ON123630,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-06-08,2021-06-08,159.0,23,-6.8699697,-75.0458515,12.48759224779956
113,ON123631,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-06-08,2021-06-08,159.0,23,-6.8699697,-75.0458515,12.48759224779956
114,ON123632,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-07-05,2021-07-05,186.0,27,-6.8699697,-75.0458515,12.485210252583107
115,ON123633,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-08-10,2021-08-10,222.0,32,-6.8699697,-75.0458515,12.577158455945929
116,ON123634,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-08-10,2021-08-10,222.0,32,-6.8699697,-75.0458515,12.577158455945929
117,ON123635,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-08-13,2021-08-13,225.0,32,-6.8699697,-75.0458515,12.589364336948151
118,ON123636,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-08-17,2021-08-17,229.0,33,-6.8699697,-75.0458515,12.606639975930465
119,ON123637,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-08-20,2021-08-20,232.0,33,-6.8699697,-75.0458515,12.620329716975379
120,ON123638,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-01,2021-03-01,60.0,9,-6.8699697,-75.0458515,12.95834776305299
121,ON123639,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-04,2021-03-04,63.0,9,-6.8699697,-75.0458515,12.937279188228082
122,ON123640,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-08,2021-03-08,67.0,10,-6.8699697,-75.0458515,12.909312315631437
123,ON123641,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-03-24,2021-03-24,83.0,12,-6.8699697,-75.0458515,12.801201774434407
124,ON123642,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-04-08,2021-04-08,98.0,14,-6.8699697,-75.0458515,12.709282602752815
125,ON123643,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-04-12,2021-04-12,102.0,15,-6.8699697,-75.0458515,12.686801344086323
126,ON123644,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-07-21,2021-07-21,202.0,29,-6.8699697,-75.0458515,12.513179612106727
127,ON123645,"Espejo,V.I., Troncos,G.M., Cruz,C.D., Olivos,J.M., Ramos,R.E., Chuquirachi,F.J., Ocana,V.R., Holguin,C.E., Ampuero,J.S., Tinoco,Y.O., Graf,P.C.",Dengue virus,,Peru,blood,2021-06-18,2021-06-18,169.0,24,-6.8699697,-75.0458515,12.479381987364363
128,ON109597,"Medigeshi,G., Pandey,R., Agrawal,T., Saraswat,S., Ananthraj,A., Chandele,A., Maurya,R., Kanakan,A., Chattopadhyay,P., Swaminathan,A., Saifi,S.",Dengue virus,,India,blood,2021,2021-01-01,1.0,53,22.3511148,78.6677428,11.599763847734362
129,ON109598,"Medigeshi,G., Pandey,R., Agrawal,T., Saraswat,S., Ananthraj,A., Chandele,A., Maurya,R., Kanakan,A., Chattopadhyay,P., Swaminathan,A., Saifi,S.",Dengue virus,,India,blood,2021,2021-01-01,1.0,53,22.3511148,78.6677428,11.599763847734362
130,ON045729,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-06-11,2004-06-11,163.0,24,14.8971921,100.83273,13.780407910793693
131,ON045730,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-11-20,2004-11-20,325.0,47,14.8971921,100.83273,12.134883308182097
132,ON045731,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-11-26,2004-11-26,331.0,48,14.8971921,100.83273,12.09576794891726
133,ON045732,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2005-07-19,2005-07-19,200.0,29,14.8971921,100.83273,13.68234932172317
134,ON045733,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-06-24,2011-06-24,175.0,25,14.8971921,100.83273,13.799248353670725
135,ON046268,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2003-01-24,2003-01-24,24.0,4,14.8971921,100.83273,12.149159096485418
136,ON046269,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2003-08-24,2003-08-24,236.0,34,14.8971921,100.83273,13.249585805728781
137,ON046270,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-10-16,2004-10-16,290.0,42,14.8971921,100.83273,12.487456184246872
138,ON046271,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-11-20,2004-11-20,325.0,47,14.8971921,100.83273,12.134883308182097
139,ON046272,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2009-12-10,2009-12-10,344.0,50,14.8971921,100.83273,12.037953908733733
140,ON046273,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2010-09-06,2010-09-06,249.0,36,14.8971921,100.83273,13.06027387820748
141,ON046274,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2010-09-17,2010-09-17,260.0,37,14.8971921,100.83273,12.898836196689972
142,ON046275,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-07-12,2011-07-12,193.0,28,14.8971921,100.83273,13.734917197185597
143,ON046276,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-08-09,2011-08-09,221.0,32,14.8971921,100.83273,13.454250050505527
144,ON046277,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-10-11,2011-10-11,284.0,41,14.8971921,100.83273,12.564139604812851
145,ON046278,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2012-11-02,2012-11-02,307.0,44,14.8971921,100.83273,12.29294236990179
146,ON055565,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2010-02-16,2010-02-16,47.0,7,14.8971921,100.83273,12.367917124105356
147,ON055566,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2010-10-15,2010-10-15,288.0,41,14.8971921,100.83273,12.512614982369078
148,ON055567,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-08-25,2011-08-25,237.0,34,14.8971921,100.83273,13.23526329795457
149,ON055568,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2012-03-10,2012-03-10,70.0,10,14.8971921,100.83273,12.657081701230233
150,ON038478,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2003-05-24,2003-05-24,144.0,21,14.8971921,100.83273,13.65523986441419
151,ON038479,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2003-09-28,2003-09-28,271.0,39,14.8971921,100.83273,12.741006879887331
152,ON038480,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-06-13,2004-06-13,165.0,24,14.8971921,100.83273,13.78698804071031
153,ON038481,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2004-11-03,2004-11-03,308.0,45,14.8971921,100.83273,12.282732486941935
154,ON038482,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2005-01-30,2005-01-30,30.0,4,14.8971921,100.83273,12.19764536037479
155,ON038483,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2009-05-13,2009-05-13,133.0,20,14.8971921,100.83273,13.53939943272207
156,ON038484,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2009-12-14,2009-12-14,348.0,51,14.8971921,100.83273,12.028061025900367
157,ON038485,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2010-11-12,2010-11-12,316.0,45,14.8971921,100.83273,12.206812846653495
158,ON038486,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-05-19,2011-05-19,139.0,20,14.8971921,100.83273,13.605857404697863
159,ON038487,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-06-09,2011-06-09,160.0,23,14.8971921,100.83273,13.768033016068584
160,ON038488,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2011-09-18,2011-09-18,261.0,37,14.8971921,100.83273,12.884279412754822
161,ON038489,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2012-01-26,2012-01-26,26.0,4,14.8971921,100.83273,12.164572783626648
162,ON038490,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2012-11-26,2012-11-26,331.0,48,14.8971921,100.83273,12.09576794891726
163,ON038491,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",Dengue virus,,Thailand,,2013-04-14,2013-04-14,104.0,15,14.8971921,100.83273,13.147565524360054
164,ON005157,"Jones,A.R., Rutvisuttinunt,W., Chinnawirotpisan,P., Manasatienkit,W., Ongajchaowlerd,P., Ellison,D.W., Kalayanarooj,S., Suntarattiwong,P., Fernandez,S., Klungthong,C.",Dengue virus,,Thailand,,2011-07-15,2011-07-15,196.0,28,14.8971921,100.83273,13.714105489182499
165,ON005192,"Jones,A.R., Rutvisuttinunt,W., Chinnawirotpisan,P., Manasatienkit,W., Ongajchaowlerd,P., Ellison,D.W., Kalayanarooj,S., Suntarattiwong,P., Fernandez,S., Klungthong,C.",Dengue virus,,Thailand,,2011-06-24,2011-06-24,175.0,25,14.8971921,100.83273,13.799248353670725
166,OM833058,"Santiago,G.A., Gonzalez-Morales,G., Charriez,K., Flores,B., Stanek,D., Morrison,A., Munoz-Jordan,J.L.",Dengue virus,,USA,pooled insects,2020-06-27,2020-06-27,179.0,26,39.7837304,-100.445882,16.068270568727005
167,OK469343,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Pakistan,blood,1994,1994-01-01,1.0,52,30.3308401,71.247499,11.098585502457643
168,OK469344,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Fiji,blood,1975,1975-01-01,1.0,1,-18.1239696,179.0122737,14.003416478459298
169,OK469345,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Myanmar,blood,1985,1985-01-01,1.0,1,17.1750495,95.9999652,11.902504405722219
170,OK469347,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Palau,blood,1988,1988-01-01,1.0,53,5.3783537,132.9102573,12.56647005962787
171,OK469350,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Thailand,blood,1990,1990-01-01,1.0,1,14.8971921,100.83273,12.032403535489248
172,OK469351,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Myanmar,blood,1995,1995-01-01,1.0,52,17.1750495,95.9999652,11.902504405722219
173,OK469352,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Singapore,blood,1993,1993-01-01,1.0,53,1.357107,103.8194992,12.793305564947865
174,OK469355,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Myanmar,blood,1973,1973-01-01,1.0,1,17.1750495,95.9999652,11.902504405722219
175,OK469356,"Stica,C., Barrero,R.A., Murray,R.Z., Devine,G.J., Phillips,M.J., Frentiu,F.D.",Dengue virus,,Myanmar,blood,1976,1976-01-01,1.0,1,17.1750495,95.9999652,11.902504405722219
176,OM791800,"Santiago,G.A., Flores,B., Gonzalez-Morales,G., Charriez,K.N., Marcelo-Nique,A., Garcia-Mendoza,M.P., Munoz-Jordan,J.L.",Dengue virus,,Peru,blood,2019-09-26,2019-09-26,269.0,39,-6.8699697,-75.0458515,12.833771286965723
177,OM791801,"Santiago,G.A., Flores,B., Gonzalez-Morales,G., Charriez,K.N., Marcelo-Nique,A., Garcia-Mendoza,M.P., Munoz-Jordan,J.L.",Dengue virus,,Peru,blood,2019-09-28,2019-09-28,271.0,39,-6.8699697,-75.0458515,12.847186232849293
178,OM791802,"Santiago,G.A., Flores,B., Gonzalez-Morales,G., Charriez,K.N., Marcelo-Nique,A., Garcia-Mendoza,M.P., Munoz-Jordan,J.L.",Dengue virus,,Peru,blood,2018-12-31,2018-12-31,365.0,1,-6.8699697,-75.0458515,13.27570151717481
